source,target,length,source_x,source_y
1006,689,29.058,900293,-5.34127e+06
1006,985,29.058,900293,-5.34127e+06
1006,531,29.058,900293,-5.34127e+06
1007,511,29.058,910714,-5.3405e+06
1007,982,29.058,910714,-5.3405e+06
1007,593,29.058,910714,-5.3405e+06
1009,294,29.058,897713,-5.34207e+06
1009,27,29.058,897713,-5.34207e+06
1009,1336,29.058,897713,-5.34207e+06
1091,1089,29.058,901392,-5.34183e+06
1091,1238,29.058,901392,-5.34183e+06
1091,1246,29.058,901392,-5.34183e+06
1010,529,29.058,889738,-5.34704e+06
1011,1018,29.058,899082,-5.3417e+06
1011,1017,29.058,899082,-5.3417e+06
1011,688,29.058,899082,-5.3417e+06
1013,1092,29.058,882839,-5.34904e+06
1013,1101,29.058,882839,-5.34904e+06
1013,1098,29.058,882839,-5.34904e+06
1014,1015,29.058,898312,-5.34189e+06
1014,1017,29.058,898312,-5.34189e+06
1014,1303,29.058,898312,-5.34189e+06
1015,1014,29.058,898303,-5.34188e+06
1017,1011,29.058,898510,-5.34184e+06
1017,1016,29.058,898510,-5.34184e+06
1017,1014,29.058,898510,-5.34184e+06
1099,1098,29.058,882713,-5.34906e+06
1099,569,29.058,882713,-5.34906e+06
1099,1345,29.058,882713,-5.34906e+06
1018,1011,29.058,898945,-5.34173e+06
1019,934,29.058,884783,-5.34883e+06
1021,1172,29.058,923961,-5.33558e+06
1022,1170,29.058,923941,-5.33556e+06
1022,1235,29.058,923941,-5.33556e+06
1022,1329,29.058,923941,-5.33556e+06
1023,1025,29.058,923872,-5.33557e+06
1023,1170,29.058,923872,-5.33557e+06
1023,513,29.058,923872,-5.33557e+06
1025,1023,29.058,923272,-5.33576e+06
1025,1024,29.058,923272,-5.33576e+06
1025,622,29.058,923272,-5.33576e+06
1026,513,29.058,923903,-5.33554e+06
1029,900,29.058,901114,-5.34211e+06
1029,898,29.058,901114,-5.34211e+06
1029,588,29.058,901114,-5.34211e+06
1031,895,29.058,901141,-5.34206e+06
1031,153,29.058,901141,-5.34206e+06
1031,1139,29.058,901141,-5.34206e+06
1032,1033,29.058,893329,-5.34508e+06
1032,881,29.058,893329,-5.34508e+06
1032,1313,29.058,893329,-5.34508e+06
1032,949,29.058,893329,-5.34508e+06
1033,1032,29.058,893329,-5.34507e+06
1034,749,29.058,919849,-5.3359e+06
1037,1177,29.058,893959,-5.34489e+06
1039,1040,29.058,901779,-5.34153e+06
1039,1063,29.058,901779,-5.34153e+06
1039,1349,29.058,901779,-5.34153e+06
1040,1039,29.058,901793,-5.3415e+06
1040,1297,29.058,901793,-5.3415e+06
1040,1385,29.058,901793,-5.3415e+06
1041,1079,29.058,882342,-5.34567e+06
1041,1081,29.058,882342,-5.34567e+06
1041,1084,29.058,882342,-5.34567e+06
1042,1043,29.058,881166,-5.34621e+06
1045,1020,29.058,882176,-5.34639e+06
1045,1048,29.058,882176,-5.34639e+06
1045,777,29.058,882176,-5.34639e+06
1047,1048,29.058,882276,-5.3464e+06
1048,1047,29.058,882233,-5.34641e+06
1048,1045,29.058,882233,-5.34641e+06
1048,1051,29.058,882233,-5.34641e+06
1049,1050,29.058,882152,-5.34644e+06
1050,1049,29.058,882177,-5.34643e+06
1050,1051,29.058,882177,-5.34643e+06
1050,776,29.058,882177,-5.34643e+06
1050,1274,29.058,882177,-5.34643e+06
1053,1052,29.058,882118,-5.34645e+06
1055,165,29.058,900617,-5.34141e+06
1055,1056,29.058,900617,-5.34141e+06
1055,1297,29.058,900617,-5.34141e+06
1056,1055,29.058,900635,-5.34143e+06
1056,1054,29.058,900635,-5.34143e+06
1056,1190,29.058,900635,-5.34143e+06
1057,476,29.058,906478,-5.34108e+06
1057,1058,29.058,906478,-5.34108e+06
1057,39,29.058,906478,-5.34108e+06
1058,1057,29.058,905403,-5.34141e+06
1063,1141,29.058,901881,-5.34147e+06
1063,1039,29.058,901881,-5.34147e+06
1063,1060,29.058,901881,-5.34147e+06
1064,1272,29.058,897855,-5.3445e+06
1065,331,29.058,899139,-5.34355e+06
1065,1169,29.058,899139,-5.34355e+06
1065,334,29.058,899139,-5.34355e+06
1066,514,29.058,885429,-5.34554e+06
1071,41,29.058,883565,-5.34919e+06
1071,186,29.058,883565,-5.34919e+06
1071,1187,29.058,883565,-5.34919e+06
1072,27,29.058,898471,-5.34185e+06
1072,1136,29.058,898471,-5.34185e+06
1072,1302,29.058,898471,-5.34185e+06
1073,505,29.058,918325,-5.33755e+06
1074,1283,29.058,883590,-5.34915e+06
1074,41,29.058,883590,-5.34915e+06
1074,646,29.058,883590,-5.34915e+06
1079,1041,29.058,885881,-5.34442e+06
1080,1044,29.058,881028,-5.34626e+06
1081,1041,29.058,881061,-5.34607e+06
1081,1085,29.058,881061,-5.34607e+06
1081,1087,29.058,881061,-5.34607e+06
1082,1083,29.058,881045,-5.34606e+06
1082,1086,29.058,881045,-5.34606e+06
1082,1084,29.058,881045,-5.34606e+06
1087,1081,29.058,880201,-5.34625e+06
1088,56,29.058,901054,-5.34207e+06
1088,588,29.058,901054,-5.34207e+06
1088,583,29.058,901054,-5.34207e+06
1089,897,29.058,901342,-5.34189e+06
1089,1091,29.058,901342,-5.34189e+06
1089,1090,29.058,901342,-5.34189e+06
1090,896,29.058,900938,-5.34203e+06
1090,1089,29.058,900938,-5.34203e+06
1090,365,29.058,900938,-5.34203e+06
1093,549,29.058,884430,-5.34631e+06
1093,1094,29.058,884430,-5.34631e+06
1093,1234,29.058,884430,-5.34631e+06
1095,569,29.058,882640,-5.34905e+06
1095,1096,29.058,882640,-5.34905e+06
1095,1102,29.058,882640,-5.34905e+06
1096,1102,29.058,882483,-5.34909e+06
1096,1095,29.058,882483,-5.34909e+06
1096,599,29.058,882483,-5.34909e+06
1097,961,29.058,882643,-5.34908e+06
1097,1100,29.058,882643,-5.34908e+06
1097,599,29.058,882643,-5.34908e+06
1098,1099,29.058,882917,-5.34904e+06
1098,1013,29.058,882917,-5.34904e+06
1098,554,29.058,882917,-5.34904e+06
1101,1013,29.058,882851,-5.34899e+06
1103,1003,29.058,885063,-5.34874e+06
1104,1136,29.058,899597,-5.34157e+06
1104,1105,29.058,899597,-5.34157e+06
1104,1242,29.058,899597,-5.34157e+06
1109,186,29.058,883678,-5.34915e+06
1109,1070,29.058,883678,-5.34915e+06
1109,1121,29.058,883678,-5.34915e+06
1112,552,29.058,875494,-5.34988e+06
1112,1262,29.058,875494,-5.34988e+06
1112,1263,29.058,875494,-5.34988e+06
1117,1265,29.058,898075,-5.344e+06
1117,311,29.058,898075,-5.344e+06
1117,1279,29.058,898075,-5.344e+06
1120,154,29.058,901462,-5.34165e+06
1120,517,29.058,901462,-5.34165e+06
1120,1140,29.058,901462,-5.34165e+06
1121,1109,29.058,885128,-5.34871e+06
1122,1142,29.058,901487,-5.34182e+06
1122,1144,29.058,901487,-5.34182e+06
1122,583,29.058,901487,-5.34182e+06
1125,434,29.058,917777,-5.33657e+06
1127,1126,29.058,894624,-5.3439e+06
1128,1126,29.058,894617,-5.3439e+06
1129,252,29.058,884513,-5.34659e+06
1130,1102,29.058,882245,-5.34912e+06
1133,1038,29.058,899838,-5.34149e+06
1135,15,29.058,893828,-5.34488e+06
1136,1104,29.058,899019,-5.34172e+06
1136,1072,29.058,899019,-5.34172e+06
1136,1137,29.058,899019,-5.34172e+06
1137,1136,29.058,898876,-5.34176e+06
1138,986,29.058,900008,-5.34144e+06
1138,3,29.058,900008,-5.34144e+06
1138,688,29.058,900008,-5.34144e+06
1141,984,29.058,901574,-5.34161e+06
1141,1063,29.058,901574,-5.34161e+06
1141,1145,29.058,901574,-5.34161e+06
1143,984,29.058,901442,-5.3417e+06
1144,1145,29.058,901418,-5.34178e+06
1144,1122,29.058,901418,-5.34178e+06
1144,912,29.058,901418,-5.34178e+06
1145,1144,29.058,901396,-5.34177e+06
1145,1141,29.058,901396,-5.34177e+06
1145,1375,29.058,901396,-5.34177e+06
1146,898,29.058,901067,-5.34214e+06
1146,900,29.058,901067,-5.34214e+06
1146,893,29.058,901067,-5.34214e+06
1149,889,29.058,900097,-5.34255e+06
1151,1115,29.058,899723,-5.34266e+06
1151,1223,29.058,899723,-5.34266e+06
1151,1116,29.058,899723,-5.34266e+06
1152,137,29.058,896614,-5.34379e+06
1155,458,29.058,895355,-5.34437e+06
1155,1217,29.058,895355,-5.34437e+06
1155,958,29.058,895355,-5.34437e+06
1156,588,29.058,901103,-5.34203e+06
1156,582,29.058,901103,-5.34203e+06
1156,724,29.058,901103,-5.34203e+06
1157,1158,29.058,884801,-5.34882e+06
1158,1157,29.058,884839,-5.3488e+06
1158,1211,29.058,884839,-5.3488e+06
1158,1209,29.058,884839,-5.3488e+06
1158,1213,29.058,884839,-5.3488e+06
1160,1159,29.058,884819,-5.3488e+06
1160,1209,29.058,884819,-5.3488e+06
1160,879,29.058,884819,-5.3488e+06
1163,1108,29.058,900858,-5.34117e+06
1164,1165,29.058,911440,-5.33866e+06
1165,1164,29.058,911418,-5.33867e+06
1165,816,29.058,911418,-5.33867e+06
1165,397,29.058,911418,-5.33867e+06
1166,816,29.058,911443,-5.33866e+06
1168,1167,29.058,900530,-5.3415e+06
1171,1170,29.058,923995,-5.33554e+06
1171,1172,29.058,923995,-5.33554e+06
1171,624,29.058,923995,-5.33554e+06
1172,1170,29.058,923958,-5.33556e+06
1172,1021,29.058,923958,-5.33556e+06
1172,1171,29.058,923958,-5.33556e+06
1173,787,29.058,901459,-5.34164e+06
1174,559,29.058,901335,-5.34174e+06
1174,1175,29.058,901335,-5.34174e+06
1174,154,29.058,901335,-5.34174e+06
1176,559,29.058,901418,-5.34172e+06
1179,477,29.058,906940,-5.34094e+06
1180,720,29.058,894029,-5.34525e+06
1181,11,29.058,892327,-5.34549e+06
1181,10,29.058,892327,-5.34549e+06
1181,1202,29.058,892327,-5.34549e+06
1182,415,29.058,914620,-5.33712e+06
1184,1183,29.058,892466,-5.34548e+06
1184,22,29.058,892466,-5.34548e+06
1184,1361,29.058,892466,-5.34548e+06
1189,601,29.058,894082,-5.34526e+06
1192,974,29.058,921174,-5.33534e+06
1197,1118,29.058,897909,-5.34407e+06
1200,889,29.058,899539,-5.34272e+06
1200,144,29.058,899539,-5.34272e+06
1200,148,29.058,899539,-5.34272e+06
1203,10,29.058,892475,-5.34563e+06
1203,461,29.058,892475,-5.34563e+06
1203,8,29.058,892475,-5.34563e+06
1204,303,29.058,895856,-5.34472e+06
1205,141,29.058,897292,-5.34348e+06
1205,615,29.058,897292,-5.34348e+06
1205,1114,29.058,897292,-5.34348e+06
1206,1207,29.058,878677,-5.34922e+06
1208,448,29.058,878705,-5.34919e+06
1211,1210,29.058,884849,-5.34879e+06
1211,706,29.058,884849,-5.34879e+06
1211,878,29.058,884849,-5.34879e+06
1211,1158,29.058,884849,-5.34879e+06
1212,1210,29.058,884873,-5.34878e+06
1213,1158,29.058,884807,-5.34881e+06
1214,785,29.058,901016,-5.34147e+06
1219,899,29.058,901151,-5.34212e+06
1219,892,29.058,901151,-5.34212e+06
1219,1220,29.058,901151,-5.34212e+06
1220,1219,29.058,901224,-5.34209e+06
1221,150,29.058,900953,-5.34222e+06
1222,1114,29.058,899926,-5.34259e+06
1222,1134,29.058,899926,-5.34259e+06
1222,148,29.058,899926,-5.34259e+06
1227,500,29.058,907451,-5.33994e+06
1227,532,29.058,907451,-5.33994e+06
1227,533,29.058,907451,-5.33994e+06
1228,734,29.058,906751,-5.34018e+06
1229,35,29.058,915730,-5.33725e+06
1230,100,29.058,917908,-5.33656e+06
1235,1022,29.058,923923,-5.33556e+06
1236,715,29.058,894066,-5.34525e+06
1237,724,29.058,901435,-5.34182e+06
1237,1223,29.058,901435,-5.34182e+06
1237,1238,29.058,901435,-5.34182e+06
1238,1091,29.058,901396,-5.3418e+06
1238,1310,29.058,901396,-5.3418e+06
1238,1237,29.058,901396,-5.3418e+06
1243,1242,29.058,899251,-5.34168e+06
1244,1245,29.058,899292,-5.34165e+06
1244,1241,29.058,899292,-5.34165e+06
1244,688,29.058,899292,-5.34165e+06
1245,1244,29.058,899238,-5.34166e+06
1246,684,29.058,901402,-5.34181e+06
1246,1091,29.058,901402,-5.34181e+06
1246,1286,29.058,901402,-5.34181e+06
1248,1060,29.058,901995,-5.34137e+06
1248,1249,29.058,901995,-5.34137e+06
1248,814,29.058,901995,-5.34137e+06
1251,501,29.058,907829,-5.33983e+06
1252,1253,29.058,913298,-5.33961e+06
1253,1252,29.058,913322,-5.33961e+06
1253,740,29.058,913322,-5.33961e+06
1253,741,29.058,913322,-5.33961e+06
1254,1255,29.058,891160,-5.3442e+06
1256,1255,29.058,891151,-5.3442e+06
1256,1258,29.058,891151,-5.3442e+06
1256,673,29.058,891151,-5.3442e+06
1256,670,29.058,891151,-5.3442e+06
1259,1258,29.058,891163,-5.3442e+06
1259,1255,29.058,891163,-5.3442e+06
1259,665,29.058,891163,-5.3442e+06
1259,676,29.058,891163,-5.3442e+06
1260,238,29.058,876085,-5.35086e+06
1261,316,29.058,889040,-5.34593e+06
1261,1332,29.058,889040,-5.34593e+06
1261,950,29.058,889040,-5.34593e+06
1262,698,29.058,875110,-5.35e+06
1262,1112,29.058,875110,-5.35e+06
1262,1263,29.058,875110,-5.35e+06
1264,1263,29.058,874931,-5.35004e+06
1267,242,29.058,878395,-5.35052e+06
1268,227,29.058,880585,-5.34858e+06
1269,891,29.058,900848,-5.34226e+06
1270,297,29.058,893543,-5.34344e+06
1272,199,29.058,898242,-5.34437e+06
1272,202,29.058,898242,-5.34437e+06
1272,1064,29.058,898242,-5.34437e+06
1275,802,29.058,882951,-5.34734e+06
1276,1258,29.058,891173,-5.34419e+06
1277,93,29.058,909404,-5.34009e+06
1278,892,29.058,901157,-5.34211e+06
1280,1291,29.058,915714,-5.33724e+06
1280,858,29.058,915714,-5.33724e+06
1280,1281,29.058,915714,-5.33724e+06
1280,865,29.058,915714,-5.33724e+06
1281,1280,29.058,915706,-5.33725e+06
1282,894,29.058,901121,-5.34212e+06
1285,1012,29.058,899876,-5.34148e+06
1285,1284,29.058,899876,-5.34148e+06
1285,1131,29.058,899876,-5.34148e+06
1287,1190,29.058,900712,-5.34145e+06
1288,828,29.058,915397,-5.3377e+06
1289,396,29.058,912274,-5.33836e+06
1290,504,29.058,913846,-5.33722e+06
1293,640,29.058,883248,-5.34915e+06
1295,661,29.058,889132,-5.34478e+06
1296,1309,29.058,899909,-5.34091e+06
1297,1055,29.058,900602,-5.34143e+06
1297,1040,29.058,900602,-5.34143e+06
1297,1308,29.058,900602,-5.34143e+06
1298,1310,29.058,900579,-5.34142e+06
1298,164,29.058,900579,-5.34142e+06
1298,1309,29.058,900579,-5.34142e+06
1301,1142,29.058,901479,-5.34186e+06
1303,1014,29.058,898075,-5.34196e+06
1304,541,29.058,917849,-5.33771e+06
1305,13,29.058,892187,-5.34557e+06
1306,13,29.058,892341,-5.34552e+06
1309,602,29.058,900521,-5.34136e+06
1309,1298,29.058,900521,-5.34136e+06
1309,1296,29.058,900521,-5.34136e+06
1311,40,29.058,900095,-5.34255e+06
1312,299,29.058,889118,-5.34478e+06
1313,1032,29.058,893309,-5.34508e+06
1314,878,29.058,884934,-5.34877e+06
1319,160,29.058,901192,-5.34142e+06
1320,705,29.058,896346,-5.34387e+06
1320,837,29.058,896346,-5.34387e+06
1320,1321,29.058,896346,-5.34387e+06
1320,1357,29.058,896346,-5.34387e+06
1321,1320,29.058,896354,-5.34386e+06
1322,366,29.058,899965,-5.34234e+06
1327,451,29.058,875136,-5.35089e+06
1328,249,29.058,878114,-5.35089e+06
1329,623,29.058,923905,-5.33557e+06
1329,1022,29.058,923905,-5.33557e+06
1329,1350,29.058,923905,-5.33557e+06
1330,80,29.058,931777,-5.33306e+06
1335,1317,29.058,901543,-5.34181e+06
1336,1009,29.058,897815,-5.34204e+06
1337,789,29.058,901137,-5.34143e+06
1338,1139,29.058,901545,-5.34182e+06
1343,1344,29.058,881634,-5.34935e+06
1343,1346,29.058,881634,-5.34935e+06
1343,1347,29.058,881634,-5.34935e+06
1344,1343,29.058,881638,-5.34935e+06
1344,1113,29.058,881638,-5.34935e+06
1344,1345,29.058,881638,-5.34935e+06
1345,1344,29.058,882006,-5.34925e+06
1345,1099,29.058,882006,-5.34925e+06
1345,1100,29.058,882006,-5.34925e+06
1346,1343,29.058,881591,-5.34936e+06
1349,1039,29.058,901870,-5.34151e+06
1351,611,29.058,891380,-5.34632e+06
1351,1382,29.058,891380,-5.34632e+06
1351,1383,29.058,891380,-5.34632e+06
1352,612,29.058,891438,-5.3463e+06
1352,1380,29.058,891438,-5.3463e+06
1352,1381,29.058,891438,-5.3463e+06
1353,718,29.058,891275,-5.34634e+06
1353,1378,29.058,891275,-5.34634e+06
1353,1379,29.058,891275,-5.34634e+06
1354,24,29.058,892563,-5.34582e+06
1357,1320,29.058,896368,-5.34386e+06
1359,347,29.058,894619,-5.3439e+06
1360,1385,29.058,901409,-5.34188e+06
1365,1241,29.058,899227,-5.34167e+06
1368,1003,29.058,884759,-5.34878e+06
1373,515,29.058,883333,-5.34722e+06
1376,9,29.058,892195,-5.34557e+06
1377,236,29.058,876313,-5.35079e+06
1378,1353,29.058,891233,-5.34636e+06
1381,1352,29.058,891390,-5.34632e+06
1383,1351,29.058,891376,-5.34632e+06
1384,1286,29.058,901313,-5.34191e+06
1385,1360,29.058,901469,-5.34183e+06
1385,1317,29.058,901469,-5.34183e+06
1385,1040,29.058,901469,-5.34183e+06
